 0.47448750E-03    0.53029963E-04    0.37706597E-02   -0.24632451E-04   -0.31475239E-03
 0.15412684E-03   -0.33013260E-03   -0.46965027E-04   -0.60503050E-04    0.68449587E-02
 0.70263911E-04   -0.64676524E-04    0.46807320E-05   -0.65615921E-03    0.16780855E-03
-0.41598424E-04    0.43042240E-05   -0.33233906E-05    0.87428578E-04   -0.39797459E-04
 0.19100733E-04
 0.38504289E-03   -0.35608969E-04    0.36389372E-02   -0.11457450E-04   -0.33442338E-03
 0.16311805E-03   -0.29282560E-03   -0.49436361E-04    0.10869479E-03    0.44751737E-02
 0.36391653E-04    0.94698510E-04   -0.12217063E-04   -0.41660287E-03    0.14887598E-03
-0.27284530E-04   -0.63646717E-05   -0.51470578E-05    0.71588636E-04   -0.32309583E-04
 0.14097534E-04
 0.35313642E-03   -0.34031869E-04    0.35848583E-02   -0.82705043E-05   -0.26096922E-03
 0.13820607E-03   -0.36769835E-03    0.29703516E-04   -0.54004257E-04    0.46968943E-02
 0.76869587E-04   -0.65772934E-04   -0.85466665E-05   -0.37679277E-03    0.12784690E-03
-0.31899758E-04   -0.34893786E-05    0.47634993E-05    0.56631074E-04   -0.29018387E-04
 0.14950473E-04
 0.33455167E-03   -0.21675798E-04    0.42876387E-02    0.13438292E-04   -0.23549416E-03
 0.12940252E-03   -0.26826162E-03    0.45677942E-03   -0.59508539E-04    0.68914561E-02
 0.48144089E-04   -0.55780724E-04    0.15968680E-04   -0.41189708E-03    0.13619912E-03
-0.26296381E-04    0.15448602E-04   -0.40871277E-05    0.48485325E-04   -0.21380298E-04
 0.10791409E-04
 0.42437641E-03   -0.84137857E-04    0.41821117E-02   -0.70006023E-05   -0.39154977E-03
 0.17149501E-03   -0.34276886E-03    0.24678205E-03    0.36201787E-04    0.61106378E-02
 0.98473770E-04    0.15173860E-04   -0.23269411E-04   -0.57006300E-03    0.17748910E-03
-0.45602371E-04   -0.13455505E-04   -0.13708270E-06    0.73395265E-04   -0.38699919E-04
 0.20227847E-04
 0.36065708E-03   -0.39190483E-04    0.39423008E-02   -0.38514886E-05   -0.28920284E-03
 0.13629008E-03   -0.34759765E-03    0.79664061E-03   -0.17922402E-03    0.70102278E-02
 0.78374794E-04   -0.18937301E-03    0.18004956E-04   -0.62466654E-03    0.13223324E-03
-0.31526285E-04    0.22694303E-04   -0.39571011E-05    0.52531155E-04   -0.22142814E-04
 0.11804036E-04
 0.36792154E-03   -0.11312120E-03    0.32075666E-02    0.20912307E-05   -0.30699861E-03
 0.14016960E-03   -0.20366725E-03    0.21452147E-04    0.26021833E-04    0.37917218E-02
 0.56424100E-04    0.46523321E-05   -0.13353676E-04   -0.39471460E-03    0.10030264E-03
-0.28765487E-04   -0.24598028E-05    0.54725670E-05    0.33731347E-04   -0.17689998E-04
 0.92081802E-05
 0.28337294E-03    0.39652650E-04    0.35376714E-02   -0.26150989E-06   -0.24772977E-03
 0.14214524E-03   -0.25489199E-03    0.12707560E-03   -0.28134406E-06    0.49555908E-02
 0.49297048E-04    0.74922816E-05   -0.96080175E-05   -0.32564273E-03    0.10474779E-03
-0.20960677E-04   -0.13520981E-04   -0.25991072E-06    0.25155055E-04   -0.16110543E-04
 0.98445526E-05
 0.39784643E-03   -0.40787213E-04    0.42083023E-02   -0.41019028E-05   -0.31379285E-03
 0.13937391E-03   -0.33826498E-03   -0.27833117E-03    0.73560576E-04    0.62046997E-02
 0.64602663E-04    0.62941993E-04   -0.84149239E-05   -0.51581093E-03    0.13427456E-03
-0.37648120E-04   -0.35158221E-05    0.21138880E-05    0.54887066E-04   -0.23597762E-04
 0.12497312E-04
 0.62243038E-03    0.54426427E-05    0.35970020E-02   -0.18049576E-04   -0.32123951E-03
 0.16162361E-03   -0.57337049E-03   -0.39672691E-03    0.12110936E-03    0.42031796E-02
 0.12886825E-03    0.11136814E-03   -0.40802071E-04   -0.50225585E-03    0.16020670E-03
-0.62438481E-04   -0.37736420E-04    0.53954751E-05    0.91074316E-04   -0.33095193E-04
 0.18622274E-04
 0.38457930E-03   -0.30839445E-04    0.35759323E-02   -0.28239042E-04   -0.30835164E-03
 0.17164022E-03   -0.26140876E-03   -0.30832335E-03    0.65470568E-04    0.51693489E-02
 0.62016947E-04    0.42359254E-04   -0.14919597E-04   -0.45905954E-03    0.13116555E-03
-0.24151800E-04   -0.61878437E-05   -0.14853335E-05    0.30892298E-04   -0.20055305E-04
 0.11459224E-04
 0.43150718E-03    0.70707298E-04    0.32448224E-02    0.14727935E-04   -0.37194892E-03
 0.19762247E-03   -0.33123141E-03    0.24797157E-03   -0.68671599E-04    0.48476901E-02
 0.62859869E-04   -0.45693379E-04    0.93192776E-05   -0.63333035E-03    0.20011334E-03
-0.28368792E-04   -0.69703912E-06   -0.12528839E-04    0.11137677E-03   -0.48048638E-04
 0.24202891E-04
 0.62505082E-03   -0.46836958E-04    0.37595199E-02    0.45036430E-05   -0.38475213E-03
 0.18584405E-03   -0.36327564E-03   -0.28967715E-03    0.50945119E-04    0.69359457E-02
 0.61559682E-04    0.44279913E-04   -0.34767072E-05   -0.72853341E-03    0.18491224E-03
-0.46759576E-04    0.30625995E-06    0.12462838E-05    0.97084765E-04   -0.36294328E-04
 0.16000643E-04
 0.54508016E-03    0.43929587E-04    0.40098585E-02    0.38745087E-05   -0.46273332E-03
 0.24234660E-03   -0.36085138E-03    0.13307424E-03   -0.14375427E-03    0.65546749E-02
 0.59972045E-04   -0.13264364E-03    0.60148381E-04   -0.80917469E-03    0.28838397E-03
-0.32760489E-04    0.54980521E-04   -0.38476042E-04    0.15088541E-03   -0.80953238E-04
 0.40331246E-04
 0.27785499E-03    0.35250923E-04    0.35625393E-02    0.34678867E-05   -0.30200795E-03
 0.14496397E-03   -0.25486323E-03    0.18873220E-03    0.35665963E-04    0.48761020E-02
 0.40108929E-04    0.44796881E-04   -0.65089388E-05   -0.54651267E-03    0.14408559E-03
-0.13128767E-04   -0.10727608E-04    0.23912125E-05    0.66975223E-04   -0.21645306E-04
 0.11046549E-04
 0.39224587E-03    0.15528572E-04    0.44335157E-02   -0.10476568E-04   -0.39111246E-03
 0.16748828E-03   -0.20449202E-03   -0.21562160E-03    0.79014008E-04    0.79320033E-02
 0.52624197E-04    0.75833686E-04   -0.19519508E-04   -0.56736061E-03    0.15945504E-03
-0.33270968E-04   -0.18977048E-04    0.66189956E-05    0.47747259E-04   -0.33337477E-04
 0.15663464E-04
 0.39513304E-03   -0.37271013E-04    0.37191599E-02    0.29383571E-05   -0.34021164E-03
 0.19867232E-03   -0.38328389E-03   -0.15375487E-03    0.38918817E-04    0.55542374E-02
 0.60429516E-04    0.33227603E-04   -0.69934454E-05   -0.50565614E-03    0.15391818E-03
-0.23037721E-04   -0.38540118E-05    0.97014109E-07    0.43756360E-04   -0.34249124E-04
 0.21466357E-04
 0.28293565E-03   -0.10599977E-03    0.38471220E-02    0.81856618E-05   -0.32690530E-03
 0.15757655E-03   -0.25667257E-03   -0.45155843E-03    0.48081684E-04    0.50338288E-02
 0.50000671E-04    0.31793177E-04    0.23955485E-05   -0.44114839E-03    0.15034140E-03
-0.19296356E-04    0.11358393E-04   -0.56350376E-05    0.57563497E-04   -0.32229616E-04
 0.13605862E-04
 0.35422183E-03    0.38768601E-04    0.35123312E-02   -0.61783951E-05   -0.41534784E-03
 0.17474712E-03   -0.28871174E-03   -0.31283536E-03    0.12539491E-03    0.43238996E-02
 0.54971560E-04    0.12944155E-03   -0.34510942E-04   -0.59359208E-03    0.19604581E-03
-0.26818536E-04   -0.37152106E-04    0.64647139E-05    0.11971255E-03   -0.53410450E-04
 0.22864569E-04
 0.34060548E-03    0.10136705E-03    0.37226457E-02    0.25388746E-05   -0.36083390E-03
 0.17220709E-03   -0.15358029E-03   -0.52706616E-03    0.11602060E-03    0.51020863E-02
 0.31158066E-04    0.13781734E-03   -0.58210491E-05   -0.58291950E-03    0.18690040E-03
-0.20771802E-04   -0.16465529E-04   -0.10469866E-04    0.88675415E-04   -0.44688772E-04
 0.21570308E-04
 0.48821712E-03   -0.28309601E-04    0.39369993E-02   -0.41417369E-04   -0.36004417E-03
 0.17662361E-03   -0.25961721E-03    0.13599506E-03    0.69527241E-04    0.60306915E-02
 0.85309801E-04    0.39014900E-04   -0.22775709E-04   -0.60890159E-03    0.16650917E-03
-0.41611971E-04   -0.11661276E-04    0.25345586E-05    0.55311147E-04   -0.34857234E-04
 0.18384661E-04
 0.45504553E-03   -0.13110757E-04    0.37740897E-02   -0.21126373E-04   -0.26802599E-03
 0.16778752E-03   -0.24637632E-03   -0.81803685E-03    0.48462483E-04    0.50834157E-02
 0.51574865E-04    0.33164507E-04   -0.20631442E-04   -0.30513393E-03    0.12179571E-03
-0.38651667E-04   -0.15095092E-04    0.12014381E-05    0.22559378E-04   -0.17077349E-04
 0.14819219E-04
 0.34144428E-03   -0.27700125E-04    0.31985603E-02    0.17101491E-04   -0.31664612E-03
 0.17305699E-03   -0.23018036E-03   -0.41036444E-03    0.13115165E-04    0.42232639E-02
 0.55017980E-04    0.17836025E-04   -0.89186794E-05   -0.43694175E-03    0.12548444E-03
-0.26184772E-04   -0.95689657E-05   -0.67742401E-05    0.40644152E-04   -0.24508444E-04
 0.15319781E-04
 0.63039815E-03    0.22793805E-04    0.34906689E-02   -0.18751936E-04   -0.37966495E-03
 0.18149776E-03   -0.55368942E-03    0.27219501E-04    0.26867126E-04    0.45148122E-02
 0.13101949E-03    0.20174725E-04   -0.16840955E-04   -0.49721898E-03    0.16474561E-03
-0.59609876E-04   -0.15369948E-04    0.51639923E-05    0.88579468E-04   -0.45777019E-04
 0.22601035E-04
 0.69874953E-03   -0.17725306E-03    0.36649214E-02    0.22742222E-05   -0.39055434E-03
 0.19555557E-03   -0.38779884E-03    0.17492215E-03   -0.58457062E-04    0.49351267E-02
 0.12802106E-03   -0.92543140E-04    0.77538849E-06   -0.59680419E-03    0.18709179E-03
-0.68010108E-04    0.18045850E-04   -0.17714821E-05    0.83584229E-04   -0.45971912E-04
 0.24756598E-04
 0.23313163E-03   -0.62707900E-05    0.30641110E-02   -0.95317849E-05   -0.24526262E-03
 0.14632475E-03   -0.20077595E-03   -0.29869184E-03    0.24869428E-04    0.33028937E-02
 0.33840909E-04    0.17896219E-04   -0.89927430E-05   -0.25212342E-03    0.92179648E-04
-0.14694481E-04   -0.64593050E-05   -0.39053653E-05    0.21740816E-04   -0.18320085E-04
 0.11008008E-04
 0.31807615E-03    0.99156379E-04    0.37604586E-02   -0.29882578E-04   -0.34007868E-03
 0.15111194E-03   -0.27357934E-03   -0.18523629E-03    0.61481237E-04    0.54722191E-02
 0.49546122E-04    0.63382966E-04   -0.51508975E-05   -0.61187927E-03    0.16327951E-03
-0.27391769E-04   -0.90900220E-05   -0.26490290E-05    0.86299821E-04   -0.32632800E-04
 0.15247299E-04
 0.34707930E-03   -0.11194984E-03    0.37554975E-02    0.41332232E-05   -0.36832751E-03
 0.18772079E-03   -0.24227281E-03    0.73646663E-05   -0.10526253E-04    0.45248649E-02
 0.59781836E-04   -0.30436267E-04   -0.11336613E-04   -0.37729625E-03    0.13170478E-03
-0.12825624E-04   -0.96827310E-06   -0.35521504E-05    0.13785289E-04   -0.24824864E-04
 0.18483671E-04
 0.34701440E-03    0.12111001E-04    0.33858536E-02   -0.32288516E-04   -0.27067244E-03
 0.15505965E-03   -0.33868727E-03   -0.21529337E-03   -0.16151202E-04    0.43216143E-02
 0.54815443E-04   -0.33102128E-04    0.59376742E-05   -0.35456932E-03    0.12606072E-03
-0.22605073E-04    0.11184279E-04   -0.24097191E-05    0.50211168E-04   -0.28683576E-04
 0.14702185E-04
 0.36681316E-03   -0.22471107E-05    0.39637357E-02   -0.14548302E-04   -0.36806505E-03
 0.16151163E-03   -0.16821108E-03   -0.28249366E-03   -0.81308943E-04    0.49931430E-02
 0.28794878E-04   -0.90487348E-04    0.36452263E-04   -0.55955294E-03    0.16710736E-03
-0.23343559E-04    0.39586635E-04   -0.67695055E-05    0.73594425E-04   -0.31813868E-04
 0.14393039E-04
 0.36036615E-03    0.98048379E-04    0.30334416E-02   -0.39762885E-04   -0.28919403E-03
 0.16812249E-03   -0.26410654E-03   -0.26117655E-03    0.63421365E-04    0.36102871E-02
 0.62993614E-04    0.59173309E-04   -0.28622282E-04   -0.37375454E-03    0.12558408E-03
-0.32597441E-04   -0.30474543E-04    0.24526059E-05    0.50039906E-04   -0.28742951E-04
 0.15586830E-04
 0.36405342E-03   -0.75022700E-04    0.36158370E-02   -0.30130164E-05   -0.29175520E-03
 0.15728120E-03   -0.19965093E-03    0.70457501E-03   -0.38091655E-04    0.51672713E-02
 0.45433071E-04   -0.54904003E-04   -0.15215421E-04   -0.42505059E-03    0.11440956E-03
-0.31656596E-04   -0.71105472E-05   -0.34698266E-06    0.26845666E-04   -0.22753246E-04
 0.14518445E-04
 0.54421477E-03   -0.42374935E-04    0.47797657E-02   -0.11771536E-04   -0.43360659E-03
 0.18252589E-03   -0.49919120E-03    0.93730806E-03    0.92828201E-05    0.10765448E-01
 0.10229490E-03   -0.62550884E-05   -0.18117226E-04   -0.11320781E-02    0.23670709E-03
-0.49889587E-04   -0.11525425E-04    0.43614568E-05    0.12171470E-03   -0.40973499E-04
 0.17770515E-04
 0.53481425E-03    0.81423748E-05    0.33181070E-02   -0.39700755E-04   -0.29576434E-03
 0.15641324E-03   -0.53237998E-03   -0.85758969E-04    0.49801758E-04    0.37475127E-02
 0.12593288E-03    0.27609792E-04   -0.35061196E-04   -0.45368173E-03    0.16385932E-03
-0.57696612E-04   -0.27935284E-04    0.95137819E-05    0.10045832E-03   -0.39605690E-04
 0.18070777E-04
 0.59338457E-03    0.59252817E-04    0.34246645E-02    0.10101150E-04   -0.38377076E-03
 0.17133094E-03   -0.37603784E-03    0.53540983E-03   -0.21763379E-04    0.47088065E-02
 0.90075268E-04   -0.38521123E-05   -0.10684419E-04   -0.59867698E-03    0.16013103E-03
-0.48447039E-04   -0.18629920E-04    0.12782876E-05    0.87055801E-04   -0.36799732E-04
 0.17967430E-04
 0.63044441E-03    0.11296883E-03    0.35801249E-02   -0.15119533E-04   -0.37387295E-03
 0.18293067E-03   -0.37462289E-03   -0.51586867E-04   -0.95394251E-05    0.57712930E-02
 0.81597037E-04    0.39826206E-05   -0.19119859E-04   -0.58363368E-03    0.16103087E-03
-0.53393101E-04   -0.27392835E-04    0.10830928E-05    0.77618377E-04   -0.37577076E-04
 0.20783878E-04
 0.38853122E-03    0.80533918E-05    0.35511957E-02   -0.28724243E-04   -0.31836772E-03
 0.16407090E-03   -0.18519892E-03   -0.41975791E-03    0.55466547E-04    0.41621809E-02
 0.52744763E-04    0.39842623E-04   -0.25781147E-04   -0.34212919E-03    0.14018365E-03
-0.28785392E-04   -0.20841633E-04    0.60112770E-05    0.46516681E-04   -0.36706185E-04
 0.19691517E-04
 0.33687108E-03   -0.14041812E-04    0.35516539E-02   -0.19891210E-05   -0.34493065E-03
 0.16934059E-03   -0.18377606E-03    0.72388860E-05    0.46083379E-04    0.43800815E-02
 0.38189201E-04    0.42081506E-04   -0.12511517E-04   -0.36872436E-03    0.10775644E-03
-0.25697906E-04   -0.10709512E-04    0.51584266E-05    0.18705147E-04   -0.24496726E-04
 0.15735745E-04
 0.42814498E-03    0.81645870E-05    0.39596426E-02   -0.15193646E-04   -0.44730969E-03
 0.17542060E-03   -0.32187243E-03   -0.61805263E-03    0.90037791E-04    0.54065681E-02
 0.97917297E-04    0.82554489E-04   -0.13682953E-04   -0.71734781E-03    0.19217800E-03
-0.44040556E-04   -0.11460677E-04    0.62959635E-05    0.99705716E-04   -0.46044713E-04
 0.20871406E-04
 0.59777089E-03    0.18301802E-03    0.42082095E-02   -0.95914563E-05   -0.46013658E-03
 0.22986901E-03   -0.41577013E-03    0.17538047E-03    0.31907101E-04    0.63711047E-02
 0.13373861E-03    0.62755832E-04   -0.35365470E-04   -0.82192136E-03    0.28967153E-03
-0.56704436E-04   -0.51748980E-04    0.45070522E-05    0.14189759E-03   -0.68255479E-04
 0.32044508E-04
 0.44668591E-03    0.26664081E-05    0.34709936E-02    0.48640136E-06   -0.30032197E-03
 0.14971992E-03   -0.33621092E-03   -0.31989802E-03   -0.21601849E-04    0.41583290E-02
 0.77910247E-04   -0.20776729E-04   -0.33588778E-05   -0.37613568E-03    0.11859417E-03
-0.37397030E-04   -0.37227997E-05   -0.59003873E-05    0.44793604E-04   -0.18326770E-04
 0.12645198E-04
 0.52244184E-03    0.18236700E-03    0.43937366E-02   -0.35827404E-04   -0.42556197E-03
 0.19961004E-03   -0.89523056E-04   -0.28401142E-03   -0.18529269E-04    0.69759091E-02
 0.57145704E-04   -0.35523141E-05   -0.16287239E-04   -0.64413214E-03    0.18349410E-03
-0.44902869E-04   -0.27358457E-04   -0.27446415E-05    0.40631444E-04   -0.29708663E-04
 0.20016153E-04
 0.38808305E-03    0.24308815E-04    0.38796651E-02   -0.38741688E-04   -0.29502863E-03
 0.14701866E-03   -0.39302420E-03   -0.35276124E-03    0.96291289E-04    0.52335965E-02
 0.65910470E-04    0.77908072E-04   -0.44734940E-04   -0.48699958E-03    0.15643355E-03
-0.33601083E-04   -0.39417496E-04    0.98846396E-05    0.80752394E-04   -0.31145609E-04
 0.14161196E-04
 0.52483910E-03    0.58065565E-04    0.39706876E-02   -0.34793018E-04   -0.28294801E-03
 0.15632154E-03   -0.31206135E-03    0.18275327E-03    0.73615217E-04    0.56520375E-02
 0.97002122E-04    0.64352521E-04   -0.37505215E-04   -0.52034314E-03    0.16426142E-03
-0.46862206E-04   -0.36353168E-04    0.14376761E-04    0.61292563E-04   -0.31822748E-04
 0.17469593E-04
 0.38910481E-03    0.20234446E-04    0.41756092E-02   -0.11993836E-05   -0.43000119E-03
 0.19839872E-03   -0.85708172E-04   -0.53002552E-03    0.90530225E-04    0.90384085E-02
 0.38811062E-04    0.93857485E-04   -0.13173242E-04   -0.86147219E-03    0.19282828E-03
-0.27170865E-04   -0.14956810E-04   -0.17195950E-05    0.59896385E-04   -0.39215322E-04
 0.20539844E-04
 0.36347900E-03    0.63774380E-04    0.34311270E-02   -0.32460909E-05   -0.27178200E-03
 0.13941410E-03   -0.37611610E-03   -0.40047160E-03    0.17592901E-05    0.48181849E-02
 0.66732108E-04    0.12566537E-04   -0.88170981E-05   -0.50968985E-03    0.13021095E-03
-0.35703485E-04   -0.14545319E-04    0.20574161E-05    0.70745489E-04   -0.25699745E-04
 0.14547252E-04
 0.39071600E-03    0.52828005E-04    0.29110346E-02   -0.38747142E-05   -0.19717873E-03
 0.16122179E-03   -0.30911412E-03   -0.74143028E-03    0.47232737E-04    0.32795493E-02
 0.56669059E-04    0.55473510E-04   -0.12686014E-04   -0.21749033E-03    0.10072937E-03
-0.26291967E-04   -0.17193872E-04   -0.68632182E-05    0.26971481E-04   -0.17572165E-04
 0.12775373E-04
 0.34854861E-03    0.70461897E-04    0.34016800E-02   -0.13439443E-04   -0.21589444E-03
 0.15283032E-03   -0.32217828E-03   -0.65750729E-03    0.14430905E-03    0.47047042E-02
 0.65666994E-04    0.15033775E-03   -0.18868562E-04   -0.32780312E-03    0.11938869E-03
-0.29546541E-04   -0.23226863E-04    0.27273994E-05    0.37183368E-04   -0.24281576E-04
 0.13535240E-04
 0.39066808E-03    0.11970681E-03    0.33165650E-02   -0.22378579E-04   -0.33963012E-03
 0.17499090E-03   -0.24699023E-03   -0.66768705E-03    0.10476315E-03    0.50027537E-02
 0.67340109E-04    0.11527736E-03   -0.24124784E-04   -0.61634978E-03    0.15490248E-03
-0.35553198E-04   -0.31619749E-04    0.35694810E-05    0.68994817E-04   -0.33705266E-04
 0.18055046E-04
 0.37513672E-03   -0.24851162E-05    0.38640743E-02   -0.16645035E-05   -0.27934076E-03
 0.17771286E-03   -0.17699129E-03   -0.58877160E-04    0.62645757E-04    0.54532104E-02
 0.43265536E-04    0.61150042E-04   -0.27497011E-04   -0.45873394E-03    0.17300818E-03
-0.26657281E-04   -0.26915599E-04    0.22653858E-05    0.54681878E-04   -0.28263345E-04
 0.15123529E-04
